filename,det_thresh,iou_thresh,max_age,model,reid,avg_precision,avg_recall,total_IDsw,total_frames,runtime
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.3,15,osnet_x1_0_msmt17.pt,True,0.9623010705064348,0.7649564743844591,137,6890,150.95845246315002
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.3,15,osnet_x1_0_msmt17.pt,True,0.9734660092164744,0.6185079275206802,208,6890,164.9556725025177
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.3,30,osnet_x0_25_market1501.pt,True,0.9566815294316368,0.794669753256796,137,6890,154.9313201904297
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.3,30,osnet_x0_25_market1501.pt,True,0.9702554161620203,0.6702506498611182,212,6890,165.43570375442505
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.3,30,osnet_x1_0_msmt17.pt,True,0.9566815294316368,0.794669753256796,137,6890,150.38947916030884
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.3,30,osnet_x1_0_msmt17.pt,True,0.9702554161620203,0.6702506498611182,212,6890,162.12486505508423
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.5,15,osnet_x0_25_market1501.pt,True,0.9727136109734967,0.7571385114048986,155,6890,153.42977261543274
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.5,15,osnet_x0_25_market1501.pt,True,0.9786254133207369,0.5476608689814575,238,6890,161.92239046096802
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.5,15,osnet_x1_0_msmt17.pt,True,0.9727136109734967,0.7571385114048986,155,6890,151.4547724723816
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.5,15,osnet_x1_0_msmt17.pt,True,0.9786254133207369,0.5476608689814575,238,6890,162.53459525108337
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.5,30,osnet_x0_25_market1501.pt,True,0.9705592110680027,0.7573787805062923,155,6890,148.81134295463562
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.5,30,osnet_x0_25_market1501.pt,True,0.983256619976379,0.5943015505055688,239,6890,162.5185034275055
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.5,30,osnet_x1_0_msmt17.pt,True,0.9705592110680027,0.7573787805062923,155,6890,150.03131699562073
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.5,30,osnet_x1_0_msmt17.pt,True,0.983256619976379,0.5943015505055688,239,6890,166.65296578407288
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,15,osnet_x0_25_market1501.pt,True,0.9920496894409937,0.6693885692151285,252,6890,149.73365926742554
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,15,osnet_x0_25_market1501.pt,True,0.9920464794836654,0.5337947955263526,354,6890,163.49702858924866
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920496894409937,0.6693885692151285,252,6890,148.8860957622528
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920464794836654,0.5337947955263526,354,6890,163.55899381637573
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,30,osnet_x0_25_market1501.pt,True,0.9918414918414918,0.6694686589155929,252,6890,148.5928339958191
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,30,osnet_x0_25_market1501.pt,True,0.9918193746889281,0.5456356024554173,356,6890,163.36240458488464
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918414918414918,0.6694686589155929,252,6890,151.2226700782776
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918193746889281,0.5456356024554173,358,6890,164.224848985672
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.3,15,osnet_x0_25_market1501.pt,True,0.9623010705064348,0.7649564743844591,137,6890,148.60692358016968
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.3,15,osnet_x0_25_market1501.pt,True,0.9734660092164744,0.6185079275206802,208,6890,159.82733917236328
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.3,15,osnet_x1_0_msmt17.pt,True,0.9623010705064348,0.7649564743844591,137,6890,151.06778740882874
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.3,15,osnet_x1_0_msmt17.pt,True,0.9734660092164744,0.6185079275206802,208,6890,163.98542022705078
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.3,30,osnet_x0_25_market1501.pt,True,0.9566815294316368,0.794669753256796,137,6890,151.26611757278442
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.3,30,osnet_x0_25_market1501.pt,True,0.9702554161620203,0.6702506498611182,212,6890,162.41669726371765
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.3,30,osnet_x1_0_msmt17.pt,True,0.9566815294316368,0.794669753256796,137,6890,151.47077775001526
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.3,30,osnet_x1_0_msmt17.pt,True,0.9702554161620203,0.6702506498611182,212,6890,167.5320599079132
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.5,15,osnet_x0_25_market1501.pt,True,0.9727136109734967,0.7571385114048986,155,6890,151.97960138320923
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.5,15,osnet_x0_25_market1501.pt,True,0.9786254133207369,0.5476608689814575,238,6890,162.96981120109558
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.5,15,osnet_x1_0_msmt17.pt,True,0.9727136109734967,0.7571385114048986,155,6890,150.79118013381958
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.5,15,osnet_x1_0_msmt17.pt,True,0.9786254133207369,0.5476608689814575,238,6890,166.95228934288025
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.5,30,osnet_x0_25_market1501.pt,True,0.9705592110680027,0.7573787805062923,155,6890,148.3233880996704
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.5,30,osnet_x0_25_market1501.pt,True,0.983256619976379,0.5943015505055688,239,6890,160.02050757408142
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.5,30,osnet_x1_0_msmt17.pt,True,0.9705592110680027,0.7573787805062923,155,6890,150.72012281417847
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.5,30,osnet_x1_0_msmt17.pt,True,0.983256619976379,0.5943015505055688,239,6890,163.03143548965454
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.7,15,osnet_x0_25_market1501.pt,True,0.9920496894409937,0.6693885692151285,252,6890,152.74227809906006
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.7,15,osnet_x0_25_market1501.pt,True,0.9920464794836654,0.5337947955263526,354,6890,166.23673272132874
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920496894409937,0.6693885692151285,252,6890,154.67435669898987
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920464794836654,0.5337947955263526,354,6890,168.46041178703308
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.7,30,osnet_x0_25_market1501.pt,True,0.9918414918414918,0.6694686589155929,252,6890,151.87654566764832
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.7,30,osnet_x0_25_market1501.pt,True,0.9918193746889281,0.5456356024554173,356,6890,163.3390130996704
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918414918414918,0.6694686589155929,252,6890,150.95341157913208
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918193746889281,0.5456356024554173,358,6890,167.16136503219604
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.3,15,osnet_x0_25_market1501.pt,True,0.9623010705064348,0.7649564743844591,137,6890,189.75879001617432
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.3,15,osnet_x0_25_market1501.pt,True,0.9734660092164744,0.6185079275206802,208,6890,160.95218873023987
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.3,15,osnet_x1_0_msmt17.pt,True,0.9623010705064348,0.7649564743844591,137,6890,149.2003688812256
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.3,15,osnet_x1_0_msmt17.pt,True,0.9734660092164744,0.6185079275206802,208,6890,162.34193778038025
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.3,30,osnet_x0_25_market1501.pt,True,0.9566815294316368,0.794669753256796,137,6890,148.10202765464783
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.3,30,osnet_x0_25_market1501.pt,True,0.9702554161620203,0.6702506498611182,212,6890,160.9606728553772
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.3,30,osnet_x1_0_msmt17.pt,True,0.9566815294316368,0.794669753256796,137,6890,148.96042704582214
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.3,30,osnet_x1_0_msmt17.pt,True,0.9702554161620203,0.6702506498611182,212,6890,163.8948893547058
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.5,15,osnet_x0_25_market1501.pt,True,0.9727136109734967,0.7571385114048986,155,6890,148.83616280555725
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.5,15,osnet_x0_25_market1501.pt,True,0.9786254133207369,0.5476608689814575,238,6890,163.92473602294922
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.5,15,osnet_x1_0_msmt17.pt,True,0.9727136109734967,0.7571385114048986,155,6890,151.06938004493713
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.5,15,osnet_x1_0_msmt17.pt,True,0.9786254133207369,0.5476608689814575,238,6890,163.5730059146881
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.5,30,osnet_x0_25_market1501.pt,True,0.9705592110680027,0.7573787805062923,155,6890,149.55684423446655
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.5,30,osnet_x0_25_market1501.pt,True,0.983256619976379,0.5943015505055688,239,6890,160.67319750785828
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.5,30,osnet_x1_0_msmt17.pt,True,0.9705592110680027,0.7573787805062923,155,6890,149.27627635002136
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.5,30,osnet_x1_0_msmt17.pt,True,0.983256619976379,0.5943015505055688,239,6890,163.6770942211151
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.7,15,osnet_x0_25_market1501.pt,True,0.9920496894409937,0.6693885692151285,252,6890,151.35814833641052
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.7,15,osnet_x0_25_market1501.pt,True,0.9920464794836654,0.5337947955263526,354,6890,161.48817372322083
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920496894409937,0.6693885692151285,252,6890,150.13050174713135
